what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1396557712177
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1396557712177
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1396557712178
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1396557712178
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1396557712178
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1396557712178
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1396557712179
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1396557712179
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1396557712179
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1396557712179
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1396557712180
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1396557712180
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1396557712180
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1396557712180
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1396557712180
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1396557712181
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1396557712181
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1396557712181
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1396557712182
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1396557712182
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1396557712182
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1396557712184
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1396557712184
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1396557712185
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1396557712185
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1396557712185
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1396557712185
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1396557712186
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1396557712186
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1396557712186
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1396557712187
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1396557712187
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1396557712188
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1396557712188
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1396557712188
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1396557712189
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1396557712189
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1396557712189
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1396557712190
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1396557712190
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1396557712191
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1396557712191
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1396557712191
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1396557712192
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1396557712192
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1396557712193
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1396557712193
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1396557712194
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1396557712194
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1396557712194
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1396557712196
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1396557712197
os,sysinfo,,,"macosx",1396557712200
arch,sysinfo,,,"x86",1396557712200
ws,sysinfo,,,"cocoa",1396557712200
locale,sysinfo,,,"fr_FR",1396557712200
processors,sysinfo,,,"4",1396557712200
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1396557712200
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1396557712200
java.specification.name,sysinfo,,,"Java Platform API Specification",1396557712200
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1396557712200
java.specification.version,sysinfo,,,"1.6",1396557712200
java.vendor,sysinfo,,,"Apple Inc.",1396557712200
java.version,sysinfo,,,"1.6.0_65",1396557712200
java.vm.info,sysinfo,,,"mixed mode",1396557712200
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1396557712200
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1396557712200
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1396557712200
java.vm.specification.version,sysinfo,,,"1.0",1396557712200
java.vm.vendor,sysinfo,,,"Apple Inc.",1396557712200
java.vm.version,sysinfo,,,"20.65-b04-462",1396557712200
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396557712590
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396557712603
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1396557712614
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1396557717514
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1396557717527
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1396557717537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396557718654
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1396557732111
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1396557732155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396557732258
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1396557735772
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1396557735773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396557740621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396557958374
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1396557960079
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1396557960082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396557961646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396557963237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396557967028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558000577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1396558000610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1396558000610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558003452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558015954
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1396558021995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558022795
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558023263
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558023325
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1396558023788
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558024430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558026331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558036445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558037817
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558037920
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558037956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558038504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558059050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558060017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558061369
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558062129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558277307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558277765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558551858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558553784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558558108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558559568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558562643
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558563867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558565566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558565827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558566530
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558566628
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558566663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558567176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558571326
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558572150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558574203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558574348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558575105
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558575205
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558575240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558589326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558592314
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558593150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558594824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558594936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558595742
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558595836
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558595873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558596040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558598487
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558599525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558601187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558601490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558602193
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558602295
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558602337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558602386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558607235
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558607910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558610047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558610208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558610966
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558611062
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558611099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558611550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558615327
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558616222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558617737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558617890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558618751
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558618843
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558618882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558619450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558620088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558621156
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558630157
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558631228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558632700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558632807
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558633576
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558633672
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558633712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558634132
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558643061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558643992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558648919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558650985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558692501
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558693213
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558695349
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558699117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558700713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558700798
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558703131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558703161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1396558703219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558705347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558705497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558706974
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558707122
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558707167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558707440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558713846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1396558715082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558715529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396558716583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558716982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558718557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558719502
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558720411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558721177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558722979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558723821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558728749
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558730166
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558730426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1396558731117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558731424
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1396558732975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396558733006
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558733646
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558733903
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558735127
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558735372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558735663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558746235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1396558748154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558748519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396558750430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558750829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558755694
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558756885
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558757167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558758677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558759335
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558760134
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558760366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1396558760980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558761614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396558762321
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558762965
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558763269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558763496
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558772991
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558774062
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558774310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1396558774791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558775160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396558776098
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1396558776376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558776472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558781174
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396558781957
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396558782380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1396558783167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396558783468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396558783996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558784399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396558789272
